datetime,count
2011-01-23 08:00:00,22.391271706385453
2011-01-23 09:00:00,31.163211302819995
2011-01-23 10:00:00,42.500508867243845
2011-01-23 11:00:00,48.31846683847499
2011-01-23 12:00:00,62.97272623024394
2011-01-23 13:00:00,70.63280711659321
2011-01-23 14:00:00,87.67313499554857
2011-01-23 15:00:00,97.08429298139757
2011-01-23 16:00:00,110.49269805733249
2011-01-23 17:00:00,118.41161452545295
2011-01-23 18:00:00,116.42010932430556
2011-01-23 19:00:00,129.39453973732932
2011-01-23 20:00:00,124.92765084259898
2011-01-23 21:00:00,137.320493758306
2011-01-23 22:00:00,141.60810637014487
2011-01-23 23:00:00,144.30960222131515
2011-01-24 00:00:00,12.561970703443953
2011-01-24 01:00:00,12.557645622886355
2011-01-24 03:00:00,15.51239118915776
2011-01-24 04:00:00,15.519189807237403
2011-01-24 05:00:00,17.185076935554466
2011-01-24 06:00:00,18.924904824870584
2011-01-24 07:00:00,20.72549803680922
2011-01-24 08:00:00,23.52142452613686
2011-01-24 09:00:00,30.703131282901087
2011-01-24 10:00:00,36.27176418898633
2011-01-24 11:00:00,38.37583766310036
2011-01-24 12:00:00,47.42179038744638
2011-01-24 13:00:00,54.01844804960114
2011-01-24 14:00:00,57.09144964275451
2011-01-24 15:00:00,71.7104015828258
2011-01-24 16:00:00,72.01323040452583
2011-01-24 17:00:00,73.11624780245343
2011-01-24 18:00:00,69.87636013393505
2011-01-24 19:00:00,83.32366206576825
2011-01-24 20:00:00,85.6830951838935
2011-01-24 21:00:00,88.83269060225366
2011-01-24 22:00:00,99.09709090598805
2011-01-24 23:00:00,112.88069953588905
2011-01-25 00:00:00,10.045542514253365
2011-01-25 01:00:00,10.960857349909862
2011-01-25 02:00:00,12.22735762980512
2011-01-25 04:00:00,13.131158250253234
2011-01-25 05:00:00,14.756955835913367
2011-01-25 06:00:00,16.760820387634972
2011-01-25 07:00:00,18.83601442616348
2011-01-25 08:00:00,20.628150240297497
2011-01-25 09:00:00,28.754697252257134
2011-01-25 10:00:00,35.33648079496871
2011-01-25 11:00:00,40.882103938401876
2011-01-25 12:00:00,49.87092809026637
2011-01-25 13:00:00,55.53031014482313
2011-01-25 14:00:00,77.7532595044103
2011-01-25 15:00:00,93.90352021497617
2011-01-25 16:00:00,103.98347075188097
2011-01-25 17:00:00,105.57617221370862
2011-01-25 18:00:00,111.08486419172509
2011-01-25 19:00:00,89.34491126580683
2011-01-25 20:00:00,95.39487311237471
2011-01-25 21:00:00,105.63491097512653
2011-01-25 22:00:00,113.71390035638605
2011-01-25 23:00:00,125.92037023447786
2011-01-26 00:00:00,11.123428640491918
2011-01-26 01:00:00,13.64435775606871
2011-01-26 02:00:00,13.740710768387743
2011-01-26 05:00:00,13.914597647755611
2011-01-26 06:00:00,15.408241929771982
2011-01-26 07:00:00,17.51910052203774
2011-01-26 08:00:00,19.399665449837325
2011-01-26 09:00:00,21.482097159736878
2011-01-26 10:00:00,21.629780154735037
2011-01-26 11:00:00,24.084638022795748
2011-01-26 12:00:00,26.66997198485864
2011-01-26 13:00:00,29.53282523905577
2011-01-26 14:00:00,32.823702914569466
2011-01-26 15:00:00,36.81978469201626
2011-01-26 16:00:00,40.10073228144288
2011-01-26 17:00:00,42.816140432673635
2011-01-27 16:00:00,71.19991683473458
2011-01-27 17:00:00,77.97513357578467
2011-01-27 18:00:00,66.60317657293291
2011-01-27 19:00:00,73.75260743472533
2011-01-27 20:00:00,72.58997882262368
2011-01-27 21:00:00,80.38205514023034
2011-01-27 22:00:00,89.01056169688917
2011-01-27 23:00:00,90.61973031162265
2011-01-28 00:00:00,9.73429204934138
2011-01-28 01:00:00,10.779206895393104
2011-01-28 02:00:00,11.98049480504692
2011-01-28 03:00:00,13.168961803105315
2011-01-28 05:00:00,14.35268867929401
2011-01-28 06:00:00,15.952025768649865
2011-01-28 07:00:00,15.37318185476209
2011-01-28 08:00:00,17.023395950422053
2011-01-28 09:00:00,19.622575171474086
2011-01-28 10:00:00,21.769001452325103
2011-01-28 11:00:00,21.620356558799173
2011-01-28 12:00:00,23.94116545077705
2011-01-28 13:00:00,26.511098537281274
2011-01-28 14:00:00,38.43427408651114
2011-01-28 15:00:00,37.244900438757874
2011-01-28 16:00:00,47.128493220972395
2011-01-28 17:00:00,59.69810055042179
2011-01-28 18:00:00,66.59607017475466
2011-01-28 19:00:00,73.20241097210935
2011-01-28 20:00:00,88.26108347197994
2011-01-28 21:00:00,86.23089468123095
2011-01-28 22:00:00,119.37318877496693
2011-01-28 23:00:00,140.51854174963285
2011-01-29 00:00:00,13.556666417857143
2011-01-29 01:00:00,14.710195924422404
2011-01-29 02:00:00,16.22933598709183
2011-01-29 03:00:00,17.20086593697068
2011-01-29 04:00:00,16.203994799281478
2011-01-29 06:00:00,21.55474498521606
2011-01-29 07:00:00,25.702831166641253
2011-01-29 08:00:00,31.76150271034664
2011-01-29 09:00:00,32.74712137277437
2011-01-29 10:00:00,33.61242576612873
2011-01-29 11:00:00,37.35789815755207
2011-01-29 12:00:00,46.887131950299604
2011-01-29 13:00:00,57.301758685632315
2011-01-29 14:00:00,58.491006644670875
2011-01-29 15:00:00,57.150815730896575
2011-01-29 16:00:00,74.93536792122677
2011-01-29 17:00:00,81.3115783639798
2011-01-29 18:00:00,76.46425036774613
2011-01-29 19:00:00,85.93145739305152
2011-01-29 20:00:00,79.61824208048365
2011-01-29 21:00:00,88.16475812343167
2011-01-29 22:00:00,85.43644225264092
2011-01-29 23:00:00,94.60750538194836
2011-01-30 00:00:00,9.083006703965442
2011-01-30 01:00:00,9.538354743752183
2011-01-30 02:00:00,10.994697151881933
2011-01-30 03:00:00,9.555937787936214
2011-01-30 04:00:00,10.581707429112818
2011-01-30 05:00:00,13.064604829105303
2011-01-30 07:00:00,16.01994976507865
2011-01-30 08:00:00,17.739590315997408
2011-01-30 09:00:00,22.447104223704915
2011-01-30 10:00:00,25.874390238843205
2011-01-30 11:00:00,33.555450199577606
2011-01-30 12:00:00,63.189190250719804
2011-01-30 13:00:00,58.44366688153401
2011-01-30 14:00:00,64.59811150221502
2011-01-30 15:00:00,79.59288344486181
2011-01-30 16:00:00,88.13667739824209
2011-01-30 17:00:00,99.96688064297416
2011-01-30 18:00:00,88.49593060802596
2011-01-30 19:00:00,98.35713691166887
2011-01-30 20:00:00,107.7165708861843
2011-01-30 21:00:00,106.80398653404778
2011-01-30 22:00:00,118.70528118146773
2011-01-30 23:00:00,143.6545618335198
2011-01-31 00:00:00,12.45896100887325
2011-01-31 01:00:00,13.511021826178423
2011-01-31 02:00:00,14.85131734917263
2011-01-31 03:00:00,16.44551258216093
2011-01-31 04:00:00,18.978582715356602
2011-01-31 05:00:00,18.81779447758338
2011-01-31 06:00:00,18.62402706380449
2011-01-31 07:00:00,22.166964614700916
2011-01-31 08:00:00,26.530439481927452
2011-01-31 09:00:00,29.4324863360692
2011-01-31 10:00:00,32.17348839483153
2011-01-31 11:00:00,35.62710941859224
2011-01-31 12:00:00,43.22044337232364
2011-01-31 13:00:00,42.65092251894566
2011-01-31 14:00:00,53.19296900253731
2011-01-31 15:00:00,53.174654688528385
2011-01-31 16:00:00,62.150730214993814
2011-01-31 17:00:00,65.68636109411408
2011-01-31 18:00:00,77.69047467847695
2011-01-31 19:00:00,102.26417584816211
2011-01-31 20:00:00,88.8632861895589
2011-01-31 21:00:00,97.49875756108679
2011-01-31 22:00:00,108.16371329450472
2011-01-31 23:00:00,110.61350988344883
2011-02-20 00:00:00,23.3132236192898
2011-02-20 01:00:00,22.633438373385502
2011-02-20 02:00:00,25.341876259217166
2011-02-20 03:00:00,25.73003452198395
2011-02-20 04:00:00,28.491991418814823
2011-02-20 06:00:00,31.044463596251973
2011-02-20 07:00:00,30.86235232506692
2011-02-20 08:00:00,34.92427326255066
2011-02-20 09:00:00,43.798452100591874
2011-02-20 10:00:00,57.05473594309183
2011-02-20 11:00:00,77.23923649082307
2011-02-20 12:00:00,84.90138108654556
2011-02-20 13:00:00,107.01516107653804
2011-02-20 14:00:00,129.85967482843216
2011-02-20 15:00:00,142.4790540161963
2011-02-20 16:00:00,152.9435430984438
2011-02-20 17:00:00,154.30760042164357
2011-02-20 18:00:00,162.48406446695623
2011-02-20 19:00:00,179.9257038124529
2011-02-20 20:00:00,178.50785551916374
2011-02-20 21:00:00,160.04779206387232
2011-02-20 22:00:00,171.21824481694537
2011-02-20 23:00:00,169.90056943312166
2011-02-21 00:00:00,22.223622029247114
2011-02-21 01:00:00,24.609187663984105
2011-02-21 02:00:00,27.250828721086933
2011-02-21 03:00:00,30.064683667249955
2011-02-21 04:00:00,30.022500753540335
2011-02-21 05:00:00,39.003194714668176
2011-02-21 06:00:00,61.46556852506926
2011-02-21 07:00:00,67.93823627079787
2011-02-21 08:00:00,38.08676733453646
2011-02-21 09:00:00,42.09751670822489
2011-02-21 10:00:00,46.44440490098497
2011-02-21 11:00:00,50.489886040563164
2011-02-21 12:00:00,49.15098401429961
2011-02-21 13:00:00,42.10529302265875
2011-02-21 14:00:00,51.974603099030894
2011-02-21 15:00:00,62.16924437385483
2011-02-21 16:00:00,60.963426413253394
2011-02-21 17:00:00,67.25919459321454
2011-02-21 18:00:00,56.827687644388774
2011-02-21 19:00:00,62.927781435023455
2011-02-21 20:00:00,76.77809004522217
2011-02-21 21:00:00,90.32437492087976
2011-02-21 22:00:00,95.73142518525995
2011-02-21 23:00:00,106.00758979001269
2011-02-22 06:00:00,14.406237341614382
2011-02-22 07:00:00,15.952656043425986
2011-02-22 08:00:00,17.599888888036578
2011-02-22 09:00:00,22.270330552059907
2011-02-22 10:00:00,26.88868483789933
2011-02-22 11:00:00,32.181610709452265
2011-02-22 12:00:00,42.277758969164374
2011-02-22 13:00:00,52.2434726112691
2011-02-22 14:00:00,58.06502460692343
2011-02-22 15:00:00,74.62468443293551
2011-02-22 16:00:00,75.48905152811777
2011-02-22 17:00:00,84.21162694692613
2011-02-22 18:00:00,98.14042932651505
2011-02-22 19:00:00,106.34567747216607
2011-02-22 20:00:00,116.89518566181027
2011-02-22 21:00:00,129.92095457337206
2011-02-22 22:00:00,141.29003514313592
2011-02-22 23:00:00,156.45662913599028
2011-02-23 00:00:00,12.82350753861841
2011-02-23 01:00:00,15.055450309880287
2011-02-23 02:00:00,14.994731215462657
2011-02-23 03:00:00,16.665817919006905
2011-02-23 05:00:00,20.285506292942898
2011-02-23 06:00:00,22.463027429326498
2011-02-23 07:00:00,23.46098495329989
2011-02-23 08:00:00,27.143231656383094
2011-02-23 09:00:00,33.81010061113423
2011-02-23 10:00:00,45.73069650599622
2011-02-23 11:00:00,54.727430882799396
2011-02-23 12:00:00,69.12286451950715
2011-02-23 13:00:00,92.4734340226732
2011-02-23 14:00:00,105.14187106128918
2011-02-23 15:00:00,128.73304898853536
2011-02-23 16:00:00,140.98124026378565
2011-02-23 17:00:00,157.85375867683075
2011-02-23 18:00:00,165.33273207927343
2011-02-23 19:00:00,156.00720515494902
2011-02-23 20:00:00,102.72606989218
2011-02-23 21:00:00,134.32600331223432
2011-02-23 22:00:00,148.74505241824951
2011-02-23 23:00:00,143.49959399760525
2011-02-24 00:00:00,13.75164476490262
2011-02-24 01:00:00,14.089036712098157
2011-02-24 02:00:00,14.084185863437758
2011-02-24 03:00:00,15.68246750328032
2011-02-24 05:00:00,17.791947482860074
2011-02-24 06:00:00,19.847763533336202
2011-02-24 07:00:00,20.976863149498257
2011-02-24 08:00:00,26.060667437234503
2011-02-24 09:00:00,26.947464841200443
2011-02-24 10:00:00,33.51069416286787
2011-02-24 11:00:00,51.89484497506593
2011-02-24 12:00:00,66.01771637433714
2011-02-24 13:00:00,74.37268989018706
2011-02-24 14:00:00,91.22794966732391
2011-02-24 15:00:00,95.9879884522691
2011-02-24 16:00:00,89.01259819070457
2011-02-24 17:00:00,88.00163887487173
2011-02-24 18:00:00,68.67336067968296
2011-02-24 19:00:00,69.01735148138819
2011-02-24 20:00:00,76.9921377757766
2011-02-24 21:00:00,93.24715902361727
2011-02-24 22:00:00,102.68628984600883
2011-02-24 23:00:00,98.77679812511674
2011-02-25 00:00:00,9.207386527618079
2011-02-25 01:00:00,9.144515890531338
2011-02-25 02:00:00,10.12612198633556
2011-02-25 03:00:00,12.664700346503375
2011-02-25 05:00:00,15.529582868726731
2011-02-25 06:00:00,17.867735732488107
2011-02-25 07:00:00,17.844076516000214
2011-02-25 08:00:00,22.933058033095133
2011-02-25 09:00:00,25.080695921868568
2011-02-25 10:00:00,31.987491288881554
2011-02-25 11:00:00,57.224288327279986
2011-02-25 12:00:00,86.07160963299856
2011-02-25 13:00:00,95.31085397385166
2011-02-25 14:00:00,119.08806369624678
2011-02-25 15:00:00,139.54156390342402
2011-02-25 16:00:00,98.75324406179918
2011-02-25 17:00:00,113.25620418460763
2011-02-25 18:00:00,121.53920321981346
2011-02-25 19:00:00,122.72068624391652
2011-02-25 20:00:00,145.29986079651502
2011-02-25 21:00:00,152.70535016627852
2011-02-25 22:00:00,163.64961104019056
2011-02-25 23:00:00,178.5607934498979
2011-02-26 00:00:00,16.66392332416029
2011-02-26 01:00:00,18.69265239564145
2011-02-26 02:00:00,17.68977894199769
2011-02-26 03:00:00,20.59387537816606
2011-02-26 04:00:00,20.982852289732477
2011-02-26 05:00:00,21.874715133064587
2011-02-26 06:00:00,25.445924297411082
2011-02-26 07:00:00,28.491271504186262
2011-02-26 08:00:00,32.47958471127546
2011-02-26 09:00:00,40.65760397312353
2011-02-26 10:00:00,54.19154439054215
2011-02-26 11:00:00,62.80687871417525
2011-02-26 12:00:00,73.88119314159887
2011-02-26 13:00:00,90.2200294228555
2011-02-26 14:00:00,110.68873656084531
2011-02-26 15:00:00,119.23479921625388
2011-02-26 16:00:00,120.27587481978662
2011-02-26 17:00:00,138.51881747731187
2011-02-26 18:00:00,140.12152874982266
2011-02-26 19:00:00,143.32175679115332
2011-02-26 20:00:00,135.23942224971418
2011-02-26 21:00:00,126.47473215029915
2011-02-26 22:00:00,119.44679522332208
2011-02-26 23:00:00,133.248580499195
2011-02-27 00:00:00,10.179473741381075
2011-02-27 01:00:00,11.147990702996164
2011-02-27 02:00:00,12.253873161172388
2011-02-27 03:00:00,13.494462909935248
2011-02-27 04:00:00,14.434803880992593
2011-02-27 06:00:00,17.408621481250613
2011-02-27 07:00:00,19.600095868962768
2011-02-27 08:00:00,22.220642862021588
2011-02-27 09:00:00,25.898677323263897
2011-02-27 10:00:00,33.075014701995386
2011-02-27 11:00:00,55.30075111937317
2011-02-27 12:00:00,74.72694567380672
2011-02-27 13:00:00,94.98039258100226
2011-02-27 14:00:00,110.70186199232727
2011-02-27 15:00:00,134.4368746018456
2011-02-27 16:00:00,155.53700058806623
2011-02-27 17:00:00,131.19661869630067
2011-02-27 18:00:00,139.5653834932673
2011-02-27 19:00:00,153.41029182570435
2011-02-27 20:00:00,168.9416452917034
2011-02-27 21:00:00,160.17261504232542
2011-02-27 22:00:00,176.0617640355978
2011-02-27 23:00:00,188.67995896739683
2011-02-28 00:00:00,15.377422743578224
2011-02-28 01:00:00,12.178310182205749
2011-02-28 03:00:00,12.758528020489527
2011-02-28 05:00:00,15.95790664338148
2011-02-28 06:00:00,17.08504485330804
2011-02-28 07:00:00,20.63380834427121
2011-02-28 08:00:00,22.48285676751314
2011-02-28 09:00:00,34.61832373656991
2011-02-28 10:00:00,56.16347320868796
2011-02-28 11:00:00,74.5046435041782
2011-02-28 12:00:00,82.50224699734382
2011-02-28 13:00:00,46.45912037797795
2011-02-28 14:00:00,43.651329618112094
2011-02-28 15:00:00,48.33702449316451
2011-02-28 16:00:00,52.449996096492264
2011-02-28 17:00:00,56.93999436524357
2011-02-28 18:00:00,77.06863222263085
2011-02-28 19:00:00,94.77182216040453
2011-02-28 20:00:00,104.94497943376584
2011-02-28 21:00:00,101.78786190659473
2011-02-28 22:00:00,95.10796812825348
2011-02-28 23:00:00,121.47466370543022
2011-03-20 00:00:00,21.937649480092585
2011-03-20 01:00:00,21.768819921479963
2011-03-20 02:00:00,23.304263909594972
2011-03-20 03:00:00,23.210277096079906
2011-03-20 04:00:00,24.60000835460334
2011-03-20 05:00:00,25.503956266524032
2011-03-20 06:00:00,28.346242773188
2011-03-20 07:00:00,30.15439180175147
2011-03-20 08:00:00,38.21965040367196
2011-03-20 09:00:00,46.70846809783115
2011-03-20 10:00:00,59.04078727778476
2011-03-20 11:00:00,75.67982384586921
2011-03-20 12:00:00,85.88923950490506
2011-03-20 13:00:00,107.28629781001223
2011-03-20 14:00:00,131.60084691110129
2011-03-20 15:00:00,142.84004310321748
2011-03-20 16:00:00,162.83531886077887
2011-03-20 17:00:00,171.2294283200723
2011-03-20 18:00:00,170.09181741736285
2011-03-20 19:00:00,171.11154019599684
2011-03-20 20:00:00,180.8457338763929
2011-03-20 21:00:00,172.54613952153375
2011-03-20 22:00:00,192.12915170093464
2011-03-20 23:00:00,189.26578308433244
2011-03-21 00:00:00,18.343902700953127
2011-03-21 01:00:00,18.79396414140249
2011-03-21 02:00:00,20.65832838580252
2011-03-21 03:00:00,22.87586962203421
2011-03-21 05:00:00,22.982541227618636
2011-03-21 06:00:00,27.354619728761115
2011-03-21 07:00:00,25.02879406077224
2011-03-21 08:00:00,27.715477217627146
2011-03-21 09:00:00,36.10444455460155
2011-03-21 10:00:00,47.169282177493045
2011-03-21 11:00:00,60.49800433565821
2011-03-21 12:00:00,63.17399344838587
2011-03-21 13:00:00,97.72797605223126
2011-03-21 14:00:00,115.45291812003396
2011-03-21 15:00:00,141.61828782516358
2011-03-21 16:00:00,142.61836044678253
2011-03-21 17:00:00,157.34478888183074
2011-03-21 18:00:00,147.26449245742828
2011-03-21 19:00:00,227.03534754957604
2011-03-21 20:00:00,220.7605074635709
2011-03-21 21:00:00,125.46780887887371
2011-03-21 22:00:00,153.0830820378708
2011-03-21 23:00:00,166.72405178267903
2011-03-22 00:00:00,16.18482823241313
2011-03-22 01:00:00,13.62436516045049
2011-03-22 02:00:00,17.14481485508045
2011-03-22 03:00:00,23.261648305048407
2011-03-22 04:00:00,24.563480467069855
2011-03-22 05:00:00,24.087053799504744
2011-03-22 06:00:00,27.069324911205435
2011-03-22 07:00:00,34.91492627450958
2011-03-22 08:00:00,52.38795001768803
2011-03-22 09:00:00,59.20122987056377
2011-03-22 10:00:00,74.07226595872048
2011-03-22 11:00:00,86.25753556919254
2011-03-22 12:00:00,104.83357044665277
2011-03-22 13:00:00,129.28249160083053
2011-03-22 14:00:00,151.94515377127797
2011-03-22 15:00:00,166.09557159702703
2011-03-22 16:00:00,181.22962141105103
2011-03-22 17:00:00,200.6834780445751
2011-03-22 18:00:00,206.56860053269062
2011-03-22 19:00:00,184.41318639604052
2011-03-22 20:00:00,206.86434541353887
2011-03-22 21:00:00,218.03940603892542
2011-03-22 22:00:00,217.16004640440448
2011-03-22 23:00:00,240.47080750619352
2011-03-23 00:00:00,17.311967745045624
2011-03-23 01:00:00,17.039063643994215
2011-03-23 02:00:00,18.868099641083944
2011-03-23 03:00:00,20.97059431897532
2011-03-23 05:00:00,20.66711595614955
2011-03-23 06:00:00,23.999120712897167
2011-03-23 07:00:00,23.17092242334431
2011-03-23 08:00:00,28.062553354735762
2011-03-23 09:00:00,34.36546379177421
2011-03-23 10:00:00,39.75918941749171
2011-03-23 11:00:00,39.66448838484113
2011-03-23 12:00:00,44.08489433879665
2011-03-23 13:00:00,48.2793123414252
2011-03-23 14:00:00,55.44606564041069
2011-03-23 15:00:00,70.10477861679739
2011-03-23 16:00:00,88.70832100174871
2011-03-23 17:00:00,98.23059967524718
2011-03-23 18:00:00,95.54216359953028
2011-03-23 19:00:00,105.7980121669468
2011-03-23 20:00:00,109.24868771053168
2011-03-23 21:00:00,88.72711587574241
2011-03-23 22:00:00,106.16325106357675
2011-03-23 23:00:00,120.69609665153139
2011-03-24 00:00:00,11.34922670806635
2011-03-24 01:00:00,10.82837406808831
2011-03-24 02:00:00,12.034992608452598
2011-03-24 03:00:00,12.708527873104224
2011-03-24 04:00:00,14.072708172889573
2011-03-24 05:00:00,17.439086082141912
2011-03-24 06:00:00,19.31106196456235
2011-03-24 07:00:00,18.424815010144474
2011-03-24 08:00:00,20.591657031114632
2011-03-24 09:00:00,25.18988010373934
2011-03-24 10:00:00,28.25659141052314
2011-03-24 11:00:00,40.70664396973137
2011-03-24 12:00:00,53.68042710595285
2011-03-24 13:00:00,61.08217994597427
2011-03-24 14:00:00,64.2626210003535
2011-03-24 15:00:00,72.21911745553494
2011-03-24 16:00:00,86.11726950314659
2011-03-24 17:00:00,88.23012754606125
2011-03-24 18:00:00,113.413687573131
2011-03-24 19:00:00,137.25078978866395
2011-03-24 20:00:00,133.35303601620788
2011-03-24 21:00:00,132.3267668057944
2011-03-24 22:00:00,145.4536032067588
2011-03-24 23:00:00,155.30294702924792
2011-03-25 00:00:00,16.085680929982512
2011-03-25 01:00:00,14.23988919336783
2011-03-25 02:00:00,15.885273589254181
2011-03-25 03:00:00,17.33268437509041
2011-03-25 04:00:00,17.059453699187287
2011-03-25 05:00:00,19.03063188307803
2011-03-25 06:00:00,21.229574888818384
2011-03-25 07:00:00,31.414475748207792
2011-03-25 08:00:00,40.62965566650826
2011-03-25 09:00:00,49.159389590348546
2011-03-25 10:00:00,54.611991851750844
2011-03-25 11:00:00,71.10609775446358
2011-03-25 12:00:00,85.55878393131373
2011-03-25 13:00:00,98.53598315306292
2011-03-25 14:00:00,134.0314941667522
2011-03-25 15:00:00,132.7535710323882
2011-03-25 16:00:00,152.48830697697633
2011-03-25 17:00:00,158.41450868922072
2011-03-25 18:00:00,158.7761702073418
2011-03-25 19:00:00,184.89566873561483
2011-03-25 20:00:00,191.8398772552051
2011-03-25 21:00:00,213.219458088248
2011-03-25 22:00:00,235.09855017976142
2011-03-25 23:00:00,248.71354614220516
2011-03-26 00:00:00,26.142031108489117
2011-03-26 01:00:00,29.001591697032936
2011-03-26 02:00:00,26.750806491714485
2011-03-26 03:00:00,27.06032269964812
2011-03-26 04:00:00,32.80210781560655
2011-03-26 05:00:00,31.181228303180564
2011-03-26 06:00:00,31.170492621058692
2011-03-26 07:00:00,38.234735574823326
2011-03-26 08:00:00,48.77758912049107
2011-03-26 09:00:00,58.909264450245
2011-03-26 10:00:00,68.15518678618945
2011-03-26 11:00:00,82.31181561937468
2011-03-26 12:00:00,98.23685179195282
2011-03-26 13:00:00,119.08120386115348
2011-03-26 14:00:00,146.06886060205576
2011-03-26 15:00:00,161.15157937337327
2011-03-26 16:00:00,195.89526485909448
2011-03-26 17:00:00,205.9365177472492
2011-03-26 18:00:00,237.1721091738968
2011-03-26 19:00:00,168.7599436634183
2011-03-26 20:00:00,186.87525905142223
2011-03-26 21:00:00,200.42522584776233
2011-03-26 22:00:00,242.9523823568843
2011-03-26 23:00:00,248.50115872025648
2011-03-27 00:00:00,24.58524568737061
2011-03-27 01:00:00,22.124173163713728
2011-03-27 02:00:00,22.463046281573533
2011-03-27 03:00:00,19.293590195739792
2011-03-27 04:00:00,18.849797427649296
2011-03-27 06:00:00,18.3579765360732
2011-03-27 07:00:00,20.40387986388839
2011-03-27 08:00:00,32.12367545050706
2011-03-27 09:00:00,45.5239618303038
2011-03-27 10:00:00,50.97223198865527
2011-03-27 11:00:00,65.02732531342916
2011-03-27 12:00:00,80.35556689449969
2011-03-27 13:00:00,104.20988468896797
2011-03-27 14:00:00,124.92993994559934
2011-03-27 15:00:00,140.39779060045709
2011-03-27 16:00:00,161.19226267800093
2011-03-27 17:00:00,185.38535130249784
2011-03-27 18:00:00,189.7677988151511
2011-03-27 19:00:00,217.57689740472733
2011-03-27 20:00:00,212.57217549490315
2011-03-27 21:00:00,209.22120931264595
2011-03-27 22:00:00,231.67978633206758
2011-03-27 23:00:00,245.7634265816196
2011-03-28 00:00:00,16.701976383527896
2011-03-28 01:00:00,21.943859691937295
2011-03-28 02:00:00,24.21002912699378
2011-03-28 03:00:00,26.808823033105533
2011-03-28 05:00:00,30.92709923413036
2011-03-28 06:00:00,39.82843050500799
2011-03-28 07:00:00,47.62235717802577
2011-03-28 08:00:00,50.46377978426585
2011-03-28 09:00:00,60.00561475538742
2011-03-28 10:00:00,71.0883593144718
2011-03-28 11:00:00,82.85514018464583
2011-03-28 12:00:00,95.7479485547938
2011-03-28 13:00:00,119.96107290424763
2011-03-28 14:00:00,142.6436536682018
2011-03-28 15:00:00,154.25463815251874
2011-03-28 16:00:00,179.2641866978612
2011-03-28 17:00:00,200.346470149722
