count_PREDICTION,season,holiday,workingday,weather,temp,humidity,windspeed,datetime_hour
4.9762881122,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-1.0178743977485074,-0.6695992408654838,-0.46558613853708253,0.644663298769524
5.570622051,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-1.0178743977485074,-0.6695992408654838,-0.7101315328531478,0.7892589362691127
5.4205731031,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-1.228357756451676,-0.30586903062873494,0.024325272223624992,0.9338545737687013
4.9860820342,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.228357756451676,-0.30586903062873494,1.1272414130316506,1.07845021126829
4.5796226875,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-1.228357756451676,-0.09802319620773557,0.7596026994289754,1.2230458487678788
4.3409653127,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-1.3335994358032603,-0.09802319620773557,0.5142366829843329,1.3676414862674675
3.9419345419,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-1.3335994358032603,0.1617840968185136,0.7596026994289754,1.512237123767056
3.4103568695,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-1.3335994358032603,0.1617840968185136,1.1272414130316506,1.6568327612666447
2.5835483948,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-1.3335994358032603,0.4215913898447628,0.5142366829843329,-1.668866901223895
1.7834258729,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-1.3335994358032603,0.4215913898447628,0.5142366829843329,-1.5242712637243063
1.1184736888,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,2.496562979219088,-1.3335994358032603,0.681398682871012,-0.22022012209244005,-1.3796756262247176
0.5022443339,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,2.496562979219088,-1.4388411151548446,0.9412059758972612,0.881875396587008,-1.235079988725129
0.6093995657,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-1.4388411151548446,1.30493618613401,-0.8324042300111804,-1.0904843512255402
2.2011239638,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.3335994358032603,-0.09802319620773557,1.8616982181084234,-0.9458887137259516
3.8991667702,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.4388411151548446,-0.35783048923398475,0.5142366829843329,-0.8012930762263629
4.9027539529,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.544082794506429,-0.5656763236549841,0.7596026994289754,-0.6566974387267742
5.4116866314,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.544082794506429,-0.7735221580759835,1.1272414130316506,-0.5121018012271855
4.6590701263,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.544082794506429,-0.5656763236549841,1.3717868073477157,-0.36750616372759687
3.9120158894,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.544082794506429,-0.7735221580759835,2.2293369317110985,-0.22291052622800817
4.2256000936,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.4388411151548446,-1.0852909097074825,2.2293369317110985,-0.07831488872841948
4.3080729798,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.4388411151548446,-1.8127513301809803,3.209159753232514,0.06628074877116921
4.0940617048,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.544082794506429,-2.1245200818124794,3.209159753232514,0.2108763862707579
4.1293322695,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.544082794506429,-1.91667424739148,2.719248342471806,0.3554720237703466
4.1439862688,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.7545661532095975,-1.86471278878623,2.107064234553066,0.5000676612699353
4.48067044,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.7545661532095975,-1.86471278878623,1.3717868073477157,0.644663298769524
4.9669422452,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.8598078325611818,-1.7607898715757304,1.3717868073477157,0.7892589362691127
4.9029411861,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.965049511912766,-1.6568669543652308,0.5142366829843329,0.9338545737687013
4.6266160422,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.965049511912766,-1.6568669543652308,1.1272414130316506,1.07845021126829
4.2926586428,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-2.0702911912643507,-1.5009825785494813,1.8616982181084234,1.2230458487678788
3.8710023036,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-2.1755328706159345,-1.241175285523232,0.7596026994289754,1.3676414862674675
3.5529318297,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-2.2807745499675187,-1.0852909097074825,1.6171528237923583,1.512237123767056
3.0948439372,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-2.2807745499675187,-1.241175285523232,1.1272414130316506,1.6568327612666447
3.4298869496,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-2.386016229319103,-0.8774450752864832,0.5142366829843329,-1.668866901223895
3.345718711,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,0.9181227078879813,-2.386016229319103,-1.0852909097074825,1.6171528237923583,-1.5242712637243063
2.8921662094,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,0.9181227078879813,-2.386016229319103,-1.0852909097074825,0.5142366829843329,-1.3796756262247176
2.2001243603,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,0.9181227078879813,-2.386016229319103,-1.0852909097074825,0.7596026994289754,-1.235079988725129
0.7999519718,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,0.9181227078879813,-2.491257908670687,-0.7215606994707336,0.881875396587008,-1.0904843512255402
1.9103735005,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,0.9181227078879813,-2.491257908670687,-0.929406533891733,0.2696912886682677,-0.8012930762263629
2.6522886973,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-2.491257908670687,-0.929406533891733,0.7596026994289754,-0.6566974387267742
3.3371493506,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-2.491257908670687,-0.929406533891733,1.1272414130316506,-0.5121018012271855
4.0260886537,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-2.386016229319103,-1.0852909097074825,0.5142366829843329,-0.36750616372759687
4.2547578339,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,0.9181227078879813,-2.386016229319103,-1.0852909097074825,-0.22022012209244005,-0.22291052622800817
4.3386938775,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,0.9181227078879813,-2.2807745499675187,-1.241175285523232,-0.46558613853708253,-0.07831488872841948
4.4928169074,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,0.9181227078879813,-2.2807745499675187,-1.241175285523232,-0.7101315328531478,0.06628074877116921
4.6562378589,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-2.1755328706159345,-1.3970596613389816,-1.5676816572165306,0.2108763862707579
4.6639453085,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-2.0702911912643507,-1.5009825785494813,-0.7101315328531478,0.3554720237703466
4.9367131037,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-1.965049511912766,-1.7607898715757304,-1.5676816572165306,0.5000676612699353
4.8883089162,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-1.965049511912766,-1.7607898715757304,0.024325272223624992,0.644663298769524
4.7468007592,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-1.965049511912766,-1.7607898715757304,-1.5676816572165306,0.7892589362691127
4.3756468715,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-2.1755328706159345,-1.3970596613389816,0.024325272223624992,0.9338545737687013
4.1633027279,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-2.1755328706159345,-1.3970596613389816,-0.46558613853708253,1.07845021126829
3.7983661466,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-2.2807745499675187,-0.8774450752864832,-0.22022012209244005,1.2230458487678788
3.6936407975,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-2.2807745499675187,-1.0852909097074825,-0.8324042300111804,1.3676414862674675
3.4259298073,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-2.2807745499675187,-0.6695992408654838,-1.5676816572165306,1.512237123767056
3.0580319681,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-2.386016229319103,-0.2539075720234851,-0.7101315328531478,1.6568327612666447
3.1320730933,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-2.386016229319103,-0.2539075720234851,-0.7101315328531478,-1.668866901223895
3.0734075782,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-2.386016229319103,-0.2539075720234851,-0.7101315328531478,-1.5242712637243063
2.5005195997,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-2.491257908670687,0.005899721002764101,-0.46558613853708253,-1.3796756262247176
1.9774487825,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-2.491257908670687,0.005899721002764101,-0.46558613853708253,-1.235079988725129
0.3429097252,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,0.9181227078879813,-2.386016229319103,-0.2539075720234851,-0.7101315328531478,-0.9458887137259516
1.2427370169,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,0.9181227078879813,-2.386016229319103,-0.2539075720234851,-0.7101315328531478,-0.8012930762263629
2.2947545755,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-2.1755328706159345,-0.20194611341823526,-0.22022012209244005,-0.6566974387267742
3.2908221781,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-2.2807745499675187,0.005899721002764101,-0.22022012209244005,-0.5121018012271855
3.9208593382,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-2.0702911912643507,-0.4097919478392346,1.3717868073477157,-0.36750616372759687
4.2465775984,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-1.8598078325611818,-0.8254836166812334,1.6171528237923583,-0.22291052622800817
4.6775629264,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-1.8598078325611818,-0.9813679924969828,0.2696912886682677,-0.07831488872841948
4.6630938044,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-1.7545661532095975,-1.2931367441284818,2.2293369317110985,0.06628074877116921
4.5809500542,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-1.8598078325611818,-1.5009825785494813,1.6171528237923583,0.2108763862707579
4.6750822623,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-1.7545661532095975,-1.7607898715757304,1.3717868073477157,0.3554720237703466
4.770508622,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-1.7545661532095975,-1.7607898715757304,1.3717868073477157,0.5000676612699353
4.727505068,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-1.7545661532095975,-1.86471278878623,1.1272414130316506,0.644663298769524
4.6258867687,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-1.8598078325611818,-1.86471278878623,1.6171528237923583,0.7892589362691127
4.5088151247,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-1.965049511912766,-1.6568669543652308,0.5142366829843329,0.9338545737687013
4.1947721133,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-1.965049511912766,-1.6568669543652308,0.7596026994289754,1.07845021126829
3.699098221,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-2.0702911912643507,-1.3450982027337317,0.5142366829843329,1.2230458487678788
3.7367701074,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-2.0702911912643507,-1.3450982027337317,0.024325272223624992,1.3676414862674675
3.508294091,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-2.1755328706159345,-1.241175285523232,0.024325272223624992,1.512237123767056
3.2685528533,-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-2.2807745499675187,-1.0852909097074825,0.2696912886682677,1.6568327612666447
2.4267774183,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-2.2807745499675187,-1.0852909097074825,0.024325272223624992,-1.668866901223895
1.4260386644,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-2.386016229319103,-0.8774450752864832,0.024325272223624992,-1.5242712637243063
0.3007627303,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-2.386016229319103,-0.8774450752864832,0.5142366829843329,-1.235079988725129
0.4098656932,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-2.491257908670687,-0.7215606994707336,-0.46558613853708253,-1.0904843512255402
2.057144662,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-2.491257908670687,-0.7215606994707336,-0.46558613853708253,-0.9458887137259516
3.5213894579,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-2.491257908670687,-0.7215606994707336,-0.8324042300111804,-0.8012930762263629
4.4674061904,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-2.491257908670687,-0.7215606994707336,-1.5676816572165306,-0.6566974387267742
5.2728223956,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-2.386016229319103,-0.6695992408654838,-1.5676816572165306,-0.5121018012271855
4.6674190595,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-2.2807745499675187,-1.0852909097074825,-1.5676816572165306,-0.36750616372759687
4.0156192606,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-2.0702911912643507,-1.0333294511022326,-1.5676816572165306,-0.22291052622800817
4.0061498577,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-2.0702911912643507,-0.8254836166812334,-0.46558613853708253,-0.07831488872841948
4.0526478504,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-1.965049511912766,-1.0333294511022326,0.024325272223624992,0.06628074877116921
4.0564709887,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-1.8598078325611818,-0.9813679924969828,0.2696912886682677,0.2108763862707579
3.8570731895,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-1.8598078325611818,-0.8254836166812334,0.2696912886682677,0.3554720237703466
4.1384956263,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.7545661532095975,-1.1372523683127325,-0.22022012209244005,0.5000676612699353
4.3430036526,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.7545661532095975,-0.7735221580759835,0.5142366829843329,0.644663298769524
4.9323322669,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.8598078325611818,-0.6176377822602339,0.5142366829843329,0.7892589362691127
4.8445980509,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.8598078325611818,-0.14998465481298542,0.024325272223624992,0.9338545737687013
4.5912288456,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.8598078325611818,-0.4097919478392346,-0.22022012209244005,1.07845021126829
4.1184909202,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.8598078325611818,-0.14998465481298542,0.024325272223624992,1.2230458487678788
3.9194530521,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.8598078325611818,0.05786117960801394,-0.22022012209244005,1.3676414862674675
3.5481677448,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-1.8598078325611818,0.05786117960801394,0.2696912886682677,1.512237123767056
3.0489645046,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-1.7545661532095975,0.10982263821326378,0.5142366829843329,1.6568327612666447
2.1644490799,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-1.7545661532095975,0.369629931239513,0.7596026994289754,-1.668866901223895
1.3720465159,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-1.7545661532095975,0.369629931239513,-0.22022012209244005,-1.5242712637243063
0.765628816,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.7545661532095975,0.369629931239513,0.2696912886682677,-1.3796756262247176
0.4555207559,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.8598078325611818,0.6294372242657622,-0.7101315328531478,-1.0904843512255402
1.9289526425,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.8598078325611818,0.6294372242657622,0.2696912886682677,-0.9458887137259516
3.690320939,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.7545661532095975,0.6294372242657622,-0.7101315328531478,-0.8012930762263629
4.7817115063,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.7545661532095975,0.6294372242657622,0.2696912886682677,-0.6566974387267742
5.3650180591,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-1.7545661532095975,0.6294372242657622,-0.46558613853708253,-0.5121018012271855
4.9461848684,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-1.544082794506429,0.10982263821326378,-0.8324042300111804,-0.36750616372759687
4.1936364988,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-1.4388411151548446,-0.09802319620773557,-0.7101315328531478,-0.22291052622800817
4.3802227459,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-1.3335994358032603,-0.09802319620773557,-0.46558613853708253,-0.07831488872841948
4.5383961935,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-1.228357756451676,-0.30586903062873494,-0.8324042300111804,0.06628074877116921
4.5114865081,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-1.228357756451676,-0.30586903062873494,-0.46558613853708253,0.2108763862707579
4.4927059838,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-1.0178743977485074,-0.8774450752864832,-1.5676816572165306,0.3554720237703466
4.6661216376,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-0.9126327183969234,-1.0333294511022326,-1.5676816572165306,0.5000676612699353
5.0722429527,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-0.9126327183969234,-1.0333294511022326,-1.5676816572165306,0.644663298769524
5.5025164153,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.0178743977485074,-0.8774450752864832,-1.5676816572165306,0.7892589362691127
5.5397810544,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-1.0178743977485074,-0.6695992408654838,-0.8324042300111804,0.9338545737687013
4.9519324101,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-1.228357756451676,0.1617840968185136,-0.22022012209244005,1.07845021126829
4.5450176957,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.3335994358032603,0.1617840968185136,0.024325272223624992,1.2230458487678788
4.3202924635,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.3335994358032603,0.1617840968185136,0.024325272223624992,1.3676414862674675
3.8566522232,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.4388411151548446,0.10982263821326378,-0.22022012209244005,1.512237123767056
3.3796114383,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-1.4388411151548446,0.10982263821326378,-0.22022012209244005,1.6568327612666447
2.5378490856,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-1.4388411151548446,0.369629931239513,-0.46558613853708253,-1.668866901223895
1.8181800565,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-1.3335994358032603,0.1617840968185136,-0.46558613853708253,-1.5242712637243063
1.0431492345,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,2.496562979219088,-1.4388411151548446,0.369629931239513,0.024325272223624992,-1.3796756262247176
2.0457805377,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,2.496562979219088,-1.544082794506429,1.2529747275287602,0.7596026994289754,-0.9458887137259516
3.3024851479,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,2.496562979219088,-1.544082794506429,1.2529747275287602,0.7596026994289754,-0.8012930762263629
4.2657786786,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,2.496562979219088,-1.4388411151548446,1.30493618613401,0.881875396587008,-0.6566974387267742
4.8157258952,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,2.496562979219088,-1.4388411151548446,1.30493618613401,0.881875396587008,-0.5121018012271855
4.1702797726,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,2.496562979219088,-1.4388411151548446,1.30493618613401,0.881875396587008,-0.36750616372759687
3.4881420577,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,2.496562979219088,-1.4388411151548446,1.6167049377655092,0.7596026994289754,-0.22291052622800817
3.3382306612,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,2.496562979219088,-1.4388411151548446,1.6167049377655092,1.1272414130316506,-0.07831488872841948
3.332098284,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,2.496562979219088,-1.4388411151548446,1.6167049377655092,1.1272414130316506,0.06628074877116921
3.3278084819,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,2.496562979219088,-1.4388411151548446,1.6167049377655092,1.1272414130316506,0.2108763862707579
2.9355969046,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,2.496562979219088,-1.4388411151548446,1.6167049377655092,1.3717868073477157,0.3554720237703466
2.8771114788,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,2.496562979219088,-1.4388411151548446,1.6167049377655092,2.2293369317110985,0.5000676612699353
3.7147308548,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,2.496562979219088,-1.4388411151548446,1.6167049377655092,1.1272414130316506,0.644663298769524
3.9530455688,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,2.496562979219088,-1.544082794506429,1.6167049377655092,1.3717868073477157,0.7892589362691127
4.5538768303,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.4388411151548446,-0.35783048923398475,0.024325272223624992,0.644663298769524
5.0993265413,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.4388411151548446,-0.35783048923398475,-0.7101315328531478,0.7892589362691127
4.9647528199,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.544082794506429,0.369629931239513,-0.8324042300111804,0.9338545737687013
4.6568624755,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.544082794506429,0.369629931239513,-0.8324042300111804,1.07845021126829
4.1973654994,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.6493244738580133,0.6294372242657622,-0.8324042300111804,1.2230458487678788
3.9845427292,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.6493244738580133,0.6294372242657622,-0.8324042300111804,1.3676414862674675
3.7321763095,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.6493244738580133,0.6294372242657622,-0.8324042300111804,1.512237123767056
3.1991694645,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.6493244738580133,0.9412059758972612,-0.22022012209244005,1.6568327612666447
2.5035986631,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-1.544082794506429,0.681398682871012,-0.46558613853708253,-1.668866901223895
1.7410337097,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-1.544082794506429,0.681398682871012,-0.46558613853708253,-1.5242712637243063
1.0658595749,-1.3498017173658001,-0.1714825994373488,0.6845848019947548,0.9181227078879813,-1.544082794506429,0.681398682871012,-0.22022012209244005,-1.3796756262247176
